City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
641,limoeiro do norte,-5.15,-38.1,93.13,37,63,12.62,BR,1609532622
643,shahjahanpur,27.88,79.92,51.8,45,0,3.98,IN,1609532640
644,lerwick,60.15,-1.15,35.6,73,100,8.05,GB,1609532458
645,port lincoln,-34.73,135.87,61.14,83,99,13.4,AU,1609532640
648,pawayan,28.07,80.1,51.01,46,0,4.12,IN,1609532640
655,toktogul,41.87,72.94,24.1,64,0,1.54,KG,1609532641
656,bangalore,12.98,77.6,62.6,100,40,4.7,IN,1609532536
659,rexburg,43.83,-111.79,23.0,85,90,3.36,US,1609532641
664,cap malheureux,-19.98,57.61,78.01,70,80,5.99,MU,1609532642
665,mazagao,-0.12,-51.29,89.6,62,40,5.82,BR,1609532642
669,las margaritas,16.32,-91.98,76.3,50,93,3.6,MX,1609532642
670,lexington,37.99,-84.48,62.85,77,75,12.75,US,1609532642
675,tharad,24.4,71.63,59.07,51,0,6.82,IN,1609532643
676,broome,42.25,-75.83,32.52,68,75,9.17,US,1609532643
677,awbari,26.59,12.78,57.97,70,96,8.23,LY,1609532643
684,praya,14.92,-23.51,73.4,78,0,17.22,CV,1609532643
686,mahina,-17.51,-149.49,86.0,62,40,6.93,PF,1609532643
687,oktyabrskoye,43.06,44.74,28.4,86,0,4.47,RU,1609532644
693,bundaberg,-24.85,152.35,71.51,88,35,6.93,AU,1609532644
696,gboko,7.32,9.0,87.39,19,100,3.89,NG,1609532645
698,boulsa,12.67,-0.58,80.31,16,0,8.59,BF,1609532645
699,nome,64.5,-165.41,24.31,73,1,18.34,US,1609532645
700,san quintin,30.48,-115.95,63.66,32,0,7.85,MX,1609532645
701,huarmey,-10.07,-78.15,75.79,66,20,12.15,PE,1609532645
702,hami,42.8,93.45,14.54,79,100,0.67,CN,1609532645
704,lake havasu city,34.48,-114.32,60.13,21,1,18.34,US,1609532620
705,buluang,13.31,123.34,75.49,90,72,6.38,PH,1609532645
711,acari,-15.43,-74.62,74.62,68,96,7.7,PE,1609532646
712,bikapur,26.6,82.13,52.63,43,28,4.14,IN,1609532646
713,goderich,43.75,-81.72,32.0,92,100,10.29,CA,1609532462
714,norman wells,65.28,-126.83,-11.2,76,75,5.82,CA,1609532646
717,waycross,31.21,-82.35,76.55,61,75,6.93,US,1609532646
718,canoinhas,-26.18,-50.39,73.71,82,48,6.58,BR,1609532646
719,ossora,59.24,163.07,-4.86,85,99,17.76,RU,1609532646
720,thinadhoo,0.53,72.93,82.18,71,100,7.02,MV,1609532647
721,salamiyah,35.01,37.05,56.21,65,72,4.68,SY,1609532647
723,mitu,1.2,-70.17,81.03,85,100,3.89,CO,1609532601
724,guia de isora,28.21,-16.78,57.79,72,40,10.29,ES,1609532647
725,along,28.17,94.77,47.25,54,37,1.77,IN,1609532647
728,evansville,37.97,-87.56,53.85,81,90,5.82,US,1609532644
729,pokrovskoye,47.42,38.9,37.0,10,52,13.0,RU,1609532647
731,gelemso,8.82,40.52,61.48,61,0,2.04,ET,1609532647
733,coihaique,-45.58,-72.07,69.8,40,20,10.29,CL,1609532647
734,ribeirao branco,-24.22,-48.77,69.39,92,16,7.85,BR,1609532647
735,hervey bay,-25.3,152.85,73.99,84,82,4.0,AU,1609532648
736,kudat,6.88,116.85,75.11,94,20,9.1,MY,1609532648
737,sidi ali,36.1,0.42,47.59,72,29,10.38,DZ,1609532648
739,bobo dioulasso,11.18,-4.3,77.0,41,0,4.7,BF,1609532648
740,sisimiut,66.94,-53.67,14.2,86,100,8.25,GL,1609532648
741,mayya,61.73,130.28,-50.8,56,90,5.1,RU,1609532648
745,tual,-5.67,132.75,84.42,75,100,12.84,ID,1609532648
746,saint marys,30.73,-81.55,75.87,100,40,19.46,US,1609532648
747,lac du bonnet,50.25,-96.06,12.2,85,99,4.7,CA,1609532573
748,kununurra,-15.77,128.73,78.8,100,9,2.24,AU,1609532649
749,languyan,5.26,120.08,78.53,85,100,5.64,PH,1609532649
750,salinas,36.68,-121.66,57.11,54,1,5.82,US,1609532484
751,jertih,5.73,102.49,77.0,83,40,6.93,MY,1609532649
753,mujiayingzi,42.12,118.78,-7.02,84,0,5.21,CN,1609532649
755,sagua la grande,22.81,-80.08,82.4,61,75,11.41,CU,1609532649
757,susurluk,39.91,28.16,47.35,100,20,1.12,TR,1609532649
759,topalu,44.55,28.05,37.4,86,0,5.82,RO,1609532649
761,guangyuan,32.44,105.82,29.86,91,92,1.3,CN,1609532650
762,magistralnyy,56.17,107.45,-28.79,83,100,2.73,RU,1609532650
763,sarahan,31.52,77.8,35.67,52,38,7.29,IN,1609532650
764,coromandel,-18.47,-47.2,76.28,79,61,6.8,BR,1609532650
767,ovruch,51.32,28.8,38.8,86,100,10.78,UA,1609532650
771,kanash,55.51,47.5,15.8,92,90,8.95,RU,1609532650
772,marienburg,54.04,19.03,29.01,100,100,5.73,PL,1609532650
773,esik,43.36,77.45,14.0,85,90,4.47,KZ,1609532651
775,asau,46.43,26.4,35.76,100,7,2.24,RO,1609532651
777,studenka,49.72,18.08,29.91,92,0,4.7,CZ,1609532651
778,aksha,50.28,113.29,-8.27,81,0,7.43,RU,1609532651
779,olovyannaya,50.95,115.57,-16.76,84,0,3.83,RU,1609532651
780,nebolchi,59.12,33.35,34.43,94,100,8.34,RU,1609532651
783,vitim,59.45,112.56,-24.99,82,100,7.36,RU,1609532651
784,zhigansk,66.77,123.37,-26.25,84,96,10.04,RU,1609532651
785,lons-le-saunier,46.75,5.75,30.63,90,97,3.91,FR,1609532651
787,boden,65.83,21.69,24.8,100,90,8.05,SE,1609532652
789,kismayo,-0.36,42.55,77.92,84,100,8.01,SO,1609532652
790,nantucket,41.28,-70.1,41.5,60,75,4.7,US,1609532652
795,belyy yar,53.6,91.39,-11.2,76,40,2.24,RU,1609532652
797,mae sai,20.43,99.88,55.2,100,0,2.24,TH,1609532653
798,turbat,26.0,63.04,54.32,31,0,8.9,PK,1609532653
799,athmallik,20.72,84.53,61.43,66,23,2.24,IN,1609532654
800,marau,-28.45,-52.2,80.51,42,49,3.24,BR,1609532654
801,ulkan,57.24,107.32,-24.12,83,100,3.11,RU,1609532654
802,lahij,13.17,44.58,69.24,75,89,6.33,YE,1609532654
803,emerald,-23.53,148.17,70.9,94,40,4.7,AU,1609532655
804,bonthe,7.53,-12.51,79.83,80,0,7.61,SL,1609532655
806,saint anthony,45.02,-93.22,23.2,79,1,1.48,US,1609532656
807,contramaestre,20.3,-76.24,85.12,55,20,12.75,CU,1609532656
809,batemans bay,-35.72,150.18,57.13,93,84,2.95,AU,1609532656
813,nuuk,64.18,-51.72,23.0,85,100,9.17,GL,1609532494
815,kaabong,3.48,34.15,66.94,72,100,7.27,UG,1609532657
816,voznesenye,61.01,35.48,30.42,98,100,8.01,RU,1609532657
817,coahuayana,18.73,-103.68,80.74,35,0,7.16,MX,1609532657
819,high prairie,55.43,-116.49,19.4,92,100,4.7,CA,1609532655
820,guanare,9.04,-69.74,86.02,58,88,2.57,VE,1609532657
824,ascope,-7.71,-79.11,73.4,69,66,13.87,PE,1609532657
826,riacho de santana,-13.61,-42.94,87.96,34,55,4.97,BR,1609532658
827,raudeberg,61.99,5.14,35.01,91,36,5.5,NO,1609532658
829,keila,59.3,24.41,30.74,92,75,5.08,EE,1609532658
831,altay,47.87,88.12,1.44,85,100,1.68,CN,1609532658
832,robertsport,6.75,-11.37,81.09,79,0,11.95,LR,1609532658
833,pangai,-19.8,-174.35,78.8,94,75,12.75,TO,1609532658
835,san jose,37.34,-121.89,59.11,47,75,3.36,US,1609532434
836,wenling,28.37,121.36,33.01,82,0,6.4,CN,1609532659
837,paamiut,61.99,-49.67,28.33,94,100,11.12,GL,1609532659
838,abu samrah,35.3,37.18,56.07,68,97,3.98,SY,1609532659
839,santarem,-2.44,-54.71,86.0,70,20,8.05,BR,1609532659
841,malakal,9.53,31.66,78.73,24,64,5.39,SS,1609532659
842,melfort,52.87,-104.62,15.8,72,8,9.17,CA,1609532659
843,vila franca do campo,37.72,-25.43,57.2,76,40,12.75,PT,1609532659
844,muros,42.78,-9.06,41.36,94,75,3.0,ES,1609532531
846,carballo,43.21,-8.69,39.92,100,40,4.7,ES,1609532659
847,nguru,12.88,10.45,76.15,19,0,6.96,NG,1609532659
848,atambua,-9.11,124.89,75.25,88,100,0.87,ID,1609532474
849,brae,60.4,-1.35,35.6,73,100,8.05,GB,1609532660
852,portland,45.52,-122.68,49.93,76,90,10.29,US,1609532534
853,kawalu,-7.38,108.21,72.72,92,100,1.03,ID,1609532660
854,harindanga,22.04,88.32,62.6,82,0,6.02,IN,1609532660
855,nanuque,-17.84,-40.35,85.33,56,37,9.19,BR,1609532660
857,ankazoabo,-22.28,44.52,77.34,66,50,5.28,MG,1609532661
858,sosnovo-ozerskoye,52.52,111.54,-19.89,88,91,8.34,RU,1609532661
859,ostersund,63.18,14.64,30.2,100,97,4.7,SE,1609532661
860,north platte,41.12,-100.77,40.77,60,1,9.17,US,1609532661
861,bogatyr,53.43,49.95,14.0,85,75,4.47,RU,1609532661
862,estevan,49.13,-102.98,25.11,92,1,5.82,CA,1609532661
865,dakar,14.69,-17.44,71.6,83,0,16.11,SN,1609532661
866,minab,27.15,57.08,55.4,37,0,9.17,IR,1609532374
867,scarborough,54.28,-0.4,40.71,90,94,5.01,GB,1609532661
868,longonjo,-12.91,15.25,60.33,73,68,2.53,AO,1609532661
869,cancuc,16.92,-92.48,75.42,48,100,2.93,MX,1609532662
870,farim,12.48,-15.22,93.2,41,0,4.0,GW,1609532662
871,koppang,61.57,11.06,21.81,95,97,2.39,NO,1609532662
873,pringsewu,-5.36,104.97,73.31,91,100,1.01,ID,1609532662
874,port washington,40.83,-73.7,38.68,60,90,6.93,US,1609532662
877,tres arroyos,-38.37,-60.28,88.81,20,0,14.23,AR,1609532662
879,yvetot,49.62,0.76,33.58,90,50,2.62,FR,1609532662
880,muborak,39.26,65.15,26.42,89,0,2.71,UZ,1609532663
881,paralimni,35.04,33.98,58.69,82,0,6.93,CY,1609532663
882,store heddinge,55.31,12.39,35.6,100,90,3.36,DK,1609532663
884,starkville,33.45,-88.82,64.72,51,1,13.87,US,1609532663
886,payakumbuh,-0.22,100.63,69.33,89,100,1.48,ID,1609532663
887,kalanguy,51.02,116.52,-23.3,82,0,0.65,RU,1609532663
890,wad madani,14.4,33.52,75.34,30,0,11.12,SD,1609532663
892,tuscaloosa,33.21,-87.57,72.37,40,1,13.87,US,1609532393
893,sao geraldo do araguaia,-6.4,-48.55,87.57,70,40,2.66,BR,1609532664
895,brownsville,25.9,-97.5,54.18,43,90,3.36,US,1609532599
898,reading,51.46,-0.97,37.85,100,100,2.24,GB,1609532598
900,la romana,18.43,-68.97,84.2,70,40,23.04,DO,1609532665
901,sennoy,52.15,46.96,11.41,96,100,5.19,RU,1609532665
902,muroto,33.28,134.15,43.39,62,0,11.01,JP,1609532665
903,kugesi,56.03,47.29,15.8,92,90,8.95,RU,1609532665
904,amurzet,47.7,131.1,-12.06,83,0,8.46,RU,1609532665
905,miri,4.41,114.01,75.11,100,20,4.7,MY,1609532665
906,tomiya,38.39,140.89,24.04,93,59,5.03,JP,1609532666
907,salo,45.61,10.53,39.49,100,100,12.75,IT,1609532666
908,muyezerskiy,63.93,31.65,31.77,98,100,6.73,RU,1609532666
910,vryburg,-26.96,24.73,68.13,73,100,8.16,ZA,1609532666
911,tondano,1.3,124.91,75.2,100,40,2.24,ID,1609532666
912,raver,21.25,76.03,68.7,47,60,2.71,IN,1609532666
913,jaltenango,15.87,-92.72,80.91,55,100,2.8,MX,1609532666
916,saint-paul,-21.01,55.27,71.49,83,90,12.75,RE,1609532666
917,acarau,-2.89,-40.12,83.79,67,89,17.0,BR,1609532666
919,kochki,54.34,80.48,-31.36,85,0,3.24,RU,1609532667
922,nova olinda do norte,-3.89,-59.09,81.81,76,86,3.98,BR,1609532667
923,moussoro,13.64,16.49,78.03,17,0,8.84,TD,1609532667
924,beckley,37.78,-81.19,42.06,93,90,18.34,US,1609532504
925,jackson,42.42,-122.83,46.35,81,1,5.82,US,1609532500
926,whitianga,-36.83,175.7,69.01,85,56,1.99,NZ,1609532667
927,lugazi,0.38,32.92,69.8,88,20,5.82,UG,1609532667
929,ingham,42.6,-84.38,29.68,92,90,11.41,US,1609532667
930,chichli,22.83,78.82,61.84,52,65,4.79,IN,1609532667
931,nalut,30.33,10.85,54.09,41,47,7.96,LY,1609532668
932,porto walter,-8.27,-72.74,72.84,95,100,1.68,BR,1609532668
933,karpathos,35.51,27.21,62.6,72,100,9.17,GR,1609532668
934,kurilsk,45.23,147.88,20.25,91,94,16.46,RU,1609532668
936,vestmanna,62.16,-7.17,32.0,95,93,16.11,FO,1609532668
